,Id,title,group,categories,totalreviews,avgrating
3884,3917,How the Grinch Stole Christmas! Ornament Punch & Play Book (Punch & Play Book),Book,3,1,5.0
3885,3918,When We Meet Again (Children of the Promise  Vol. 4),Book,1,1,5.0
3886,3919,By Request!,Music,1,2,5.0
3887,3920,Dating Without Novocaine (Red Dress Ink),Book,3,34,2.5
3888,3921,Evangelism That Works: How to Reach Changing Generations With the Unchanging Gospel,Book,1,4,4.0
3889,3922,Shakuhachi Meditation Music,Music,7,8,5.0
3890,3923,On The Sunny Side of the Street,Music,1,4,5.0
3891,3924,Wittgenstein on the Arbitrariness of Grammar,Book,5,1,4.0
3892,3925,Collected Stories (Everyman's Library (Cloth)),Book,4,2,5.0
3893,3926,Divine Bliss,Music,2,4,5.0
3894,3927,Sounds of Peace,Music,5,3,4.5
3895,3928,The LA Salle Expedition to Texas: The Journal of Henri Joutel  1684-1687,Book,4,0,0.0
3896,3929,Bands of Color,Book,3,1,5.0
3897,3930,Rechenka's Eggs,Book,1,4,5.0
3898,3931,Discussion Disclplshp V2 Stdnt: (Discussion Manual for Student Discipleship),Book,0,0,0.0
3899,3932,Outward Sign and Inward Grace: The Place of Sacraments in Wesleyan Spirituality,Book,1,1,4.0
3900,3933,A Dictionary of Modern American Usage,Book,4,19,4.5
3901,3934,El Principe,Book,1,0,0.0
3902,3935,The Praise of Folly,Book,3,5,5.0
3903,3936,B'ismillah: Fes Festival Of World Sacred Music,Music,4,2,4.5
3904,3937,In a Quiet Room II,Music,6,4,4.5
3905,3938,Monsieur Pamplemousse Omnibus Vol. 2,Book,2,1,5.0
3906,3940,The Best American Magazine Writing 2002 (Best American Magazine Writing),Book,4,1,5.0
3907,3941,How to Stay in London for Less: Short-Term Apartments Ideal for All Travelers,Book,5,6,4.5
3908,3942,Old Warsaw Cookbook,Book,3,1,1.0
3909,3943,Children Just Like Me (CHILDREN JUST LIKE ME),Book,1,12,4.5
3910,3944,Intercultural Communication : An Introduction,Book,3,0,0.0
3911,3945,After School and More: After School  Weekend and Holiday Programs for Children and Youth with Disabilities and Special Needs in the Metro New York Area,Book,2,0,0.0
3912,3946,Wrinkle-Free: Your Guide to Youthful Skin at Any Age,Book,2,0,0.0
3913,3947,Truck Board Book (Caldecott Collection),Book,8,10,5.0
3914,3948,Spiral,Music,3,6,4.5
3915,3949,42K - Four to Kill,Video,0,0,0.0
3916,3950,The Great House of Birds: Classic Writings About Birds,Book,2,0,0.0
3917,3951,The Phantom in the Mirror (Hank the Cowdog  20),Book,6,1,5.0
3918,3952,Cheap Psychological Tricks for Lovers,Book,3,8,4.5
3919,3953,My Heart Belongs to Him-My Identity: Daughter's Guide (My Heart Belongs to Him: My Identity),Book,1,0,0.0
3920,3954,Everyday Mathematics: Geometry Template,Book,2,0,0.0
3921,3955,Walk on the Water,Music,10,1,5.0
3922,3956,Handbook of Conceptualization and Treatment of Child Psychopathology,Book,7,0,0.0
3923,3957,Orbiter (Tales from the Wonder Zone),Book,2,0,0.0
3924,3959,Cronkite Remembers,Book,8,3,3.5
3925,3960,Illustrated Turbo C++,Book,1,0,0.0
3926,3961,The North China Lover,Book,2,8,5.0
3927,3962,Positive Thinking: The Norman Vincent Peale Story,Video,5,1,5.0
3928,3963,Intercession: Encyclopedia of Islamic Doctrine  Vol. 4,Book,3,0,0.0
3929,3964,Raising Children Who Think for Themselves,Book,3,12,5.0
3930,3965,The Tao of Learning: Lao Tzu's Tao Te Ching Adapted for a New Age,Book,5,0,0.0
3931,3966,Rhythms of Peace,Music,5,2,5.0
3932,3967,Confessions of an Eco-Warrior,Book,4,3,3.5
3933,3968,Stor Amhran (A Wealth of Songs),Music,7,1,5.0
3934,3969,John Maynard Keynes: Fighting for Britain  1937-1946,Book,5,3,4.5
3935,3970,Soundings,Music,7,0,0.0
3936,3971,Phantoms in the Brain: Probing the Mysteries of the Human Mind,Book,5,63,4.5
3937,3972,Elementary Linear Algebra  Fifth Edition,Book,6,2,3.5
3938,3973,The Ramsay Scallop,Book,7,38,3.0
3939,3974,Fearful Symmetries/The Wound-Dresser,Music,3,6,4.0
3940,3975,The Waste Land and Other Poems (Penguin Classics),Book,4,17,4.5
3941,3976,Chamber Symphony: Grand Pianola,Music,2,3,4.5
3942,3977,Dodge Viper,Book,3,3,3.0
3943,3978,Steve Reich: The Four Sections / Music for Mallet Instruments  Voices & Organ,Music,5,3,4.5
3944,3979,This,Music,5,13,4.5
3945,3980,Around the World & Back Again,Music,2,9,5.0
3946,3981,Salome Dances for Peace,Music,6,2,5.0
3947,3982,Beginning Apologetics 3 : How to Explain & Defend the Real Presence of Christ in the Eucharist,Book,1,0,0.0
3948,3983,Teaching Problems and the Problems of Teaching,Book,4,0,0.0
3949,3984,A Natural History of Rape: Biological Bases of Sexual Coercion,Book,3,66,2.5
3950,3985,Essential Rarities,Music,5,23,4.5
3951,3986,Supplier Selection (Purchasing Excellence Series),Book,2,0,0.0
3952,3987,Unplugged,Music,8,106,4.5
3953,3988,Village & Folk Music of Bulgaria,Music,3,2,5.0
3954,3989,Le Mystère des Voix Bulgares  Vol. 2,Music,3,3,4.5
3955,3990,Marvin K. Mooney Will You Please Go Now! (A Bright & Early Book  Be13),Book,6,15,4.5
3956,3991,Guiding Successful Six Sigma Projects,Book,12,0,0.0
3957,3992,Does God Have a Future?: A Debate on Divine Providence,Book,3,3,3.5
3958,3993,Guitarra Portuguesa,Music,3,8,5.0
3959,3994,Music Of Bali/Gamelan & Kecak,Music,7,5,5.0
3960,3995,The Thin Blue Line: An Errol Morris Film,Music,9,5,4.0
3961,3996,Modern Drummer Festival 2000 DVD,DVD,5,10,4.0
3962,3997,Wings Of Desire (1987 Film),Music,2,8,4.5
3963,3998,Beethoven: The Op. 31 Piano Sonatas,Music,6,0,0.0
3964,3999,Illustrator 9 for Windows and Macintosh Visual Quickstart Guide,Book,18,12,2.5
3965,4000,Gardeners Fact File,Book,2,0,0.0
3966,4001,Pesticides in Fruits and Vegetables,Book,3,1,4.0
3967,4002,Street Without Joy,Book,3,18,4.5
3968,4003,Working Out in Japan: Shaping the Female Body in Tokyo Fitness Clubs,Book,3,0,0.0
3969,4004,The Toltec Way : A Guide to Personal Transformation,Book,7,16,4.5
3970,4005,Deal Breaker (Myron Bolitar Mysteries (Paperback)),Book,4,36,4.5
3971,4006,Scary Movie 2,DVD,21,326,3.0
3972,4007,Baby Boy,DVD,17,84,3.5
3973,4008,Creation and Completion: Essential Points of Tantric Meditation,Book,1,1,5.0
3974,4009,Over Tumbled Graves,Book,3,16,4.5
3975,4010,Life Is Not a Stress Rehearsal : Bringing Yesterday's Sane Wisdom Into Today's Insane World,Book,2,4,4.5
3976,4011,Winchester Highly Finished Arms Catalog,Book,1,0,0.0
3977,4012,Napalm Death: Punishment in Capitals,DVD,7,5,5.0
3978,4013,Alicia Keys (Real-Life Reader Biography),Book,4,1,5.0
3979,4014,Squee's Wonderful Big Giant Book of Unspeakable Horrors,Book,1,84,5.0
3980,4015,Death on the River Walk (Henrie O Mysteries (Paperback)),Book,4,9,3.5
3981,4016,Raymonda (Bolshoi Ballet),Video,1,5,3.5
3982,4017,The Last Twelve Verses of Mark: Vindicated Against Recent Critical Objectors and Established,Book,0,0,0.0
3983,4018,Rush Hour 2,Video,24,227,4.0
3984,4019,A Performer's Guide to Medieval Music (Music-Scholarship and Performance),Book,2,2,5.0
3985,4020,Gifts of Sobriety : When the Promises of Recovery Come True,Book,3,2,5.0
3986,4023,Crazy/ Beautiful,DVD,20,105,4.0
3987,4024,Rush Hour 2 (Infinifilm Edition),DVD,21,227,4.0
3988,4025,The Garden of Friendship: Celebrating the Blessings of Loved Ones,Book,4,1,5.0
3989,4026,The Score,DVD,18,166,3.5
3990,4027,Final Fantasy - The Spirits Within (Special Edition),DVD,22,660,4.0
3991,4028,America's Sweethearts,DVD,23,175,3.0
3992,4029,Kiss of the Dragon,DVD,21,173,4.0
3993,4030,America's Sweethearts,Video,23,175,3.0
3994,4031,The Affair of the Necklace,DVD,28,44,3.5
3995,4032,Demanding Medical Excellence : Doctors and Accountability in the Information Age,Book,6,18,4.0
3996,4033,Winter Was Hard,Music,10,3,4.5
3997,4034,Wittgenstein on Rules and Private Language,Book,2,3,4.5
3998,4035,Final Fantasy - The Spirits Within,Video,28,660,4.0
3999,4036,Raised on Radio,Music,10,42,4.0
4000,4037,The Gospel At Colonus (1985 Philadelphia Cast),Music,1,15,5.0
4001,4038,Bartholomew and the Oobleck : (Caldecott Honor Book),Book,8,12,4.5
4002,4039,Mentoring Executives and Directors,Book,10,1,4.0
4003,4040,Powaqqatsi (1988 Film),Music,8,17,5.0
4004,4041,Kant and the Problem of Metaphysics (Studies in Continental Thought),Book,4,3,5.0
4005,4042,The Mammoth Book of Short Erotic Novels,Book,4,6,3.5
4006,4043,The Gift of a Year : How Give Yourself Most Meaningful Satisfying Pleasurable Year your Life,Book,3,4,4.0
4007,4044,Escape,Music,4,68,4.5
4008,4045,Improve Your Soccer Skills (Usborne Superskills),Book,4,1,5.0
4009,4046,Mighty Fortress,Music,4,0,0.0
4010,4047,Dr. Dean Ornish's Program for Reversing Heart Disease: The Only System Scientifically Proven to Reverse Heart Disease Without Drugs or Surgery,Book,4,37,4.0
4011,4048,Adelante: Level 1A,Book,2,0,0.0
4012,4049,Elefish Jellyphant,Music,4,3,4.5
4013,4050,Starving Students' Cookbook See 0446679615,Book,4,8,4.5
4014,4051,Intimate in the Cosmos,Music,4,0,0.0
4015,4052,Welcome to My World,Music,2,2,4.5
4016,4053,It's Your Dance,Music,3,0,0.0
4017,4054,Job Hunting for Pilots: Networking Your Way to a Flying Job  Second Edition,Book,9,2,4.0
4018,4055,The Bride Fair (Harlequin Historical  No. 603),Book,3,5,4.5
4019,4056,Environmental Engineering Reference Manual for the PE Exam,Book,4,2,4.5
4020,4057,Everything Must Go,Music,3,55,4.5
4021,4058,Celtic Design: Maze Patterns,Book,2,1,5.0
4022,4059,Officer of the Court,Book,2,6,5.0
4023,4060,Failure Mode and Effect Analysis: FMEA from Theory to Execution,Book,2,3,3.0
4024,4061,The Hermit: A Personal Discovery of Prayer,Book,3,1,4.0
4025,4062,In Love Again - The Music of Richard Rodgers,Music,6,8,4.5
4026,4063,Tales,Music,3,7,4.5
4027,4064,Shadow Dance,Book,5,21,3.5
4028,4065,Thud,Music,0,0,0.0
4029,4066,Outpatient Management of HIV Infection (2nd Edition),Book,6,2,5.0
4030,4067,The Sun Don't Lie,Music,4,17,5.0
4031,4068,Lemonade for Sale (MathStart 3),Book,6,3,4.5
4032,4069,Our Twisted Hero,Book,1,5,4.5
4033,4070,Ford Pick-ups and Bronco  1987-96 (Chilton's Total Car Care Repair Manual),Book,5,5,2.0
4034,4071,The Architecture of Computer Hardware and System Software: An Information Technology Approach  2nd Edition,Book,5,9,3.0
4035,4072,A Passion for Souls: The Life of D.L. Moody,Book,3,6,3.0
4036,4073,Jaal Ab Dullah,Music,2,1,4.0
4037,4074,The Choice,Music,2,0,0.0
4038,4075,Burned Alive by Time,Music,1,10,5.0
4039,4076,Programed College Vocabulary (6th Edition),Book,6,0,0.0
4040,4077,Huxley's Brave New World (Cliffs Notes),Book,3,1,5.0
4041,4078,The Book of Ki : A Practical Guide to the Healing Principles of Life Energy,Book,4,6,5.0
4042,4079,Confined Space and Structural Rope Rescue,Book,4,2,4.5
4043,4080,Carbonate Stone : Chemical Behavior  Durability  and Conservation,Book,6,0,0.0
4044,4081,Problem Solving in Immunohematology,Book,0,0,0.0
4045,4082,Love Songs [2003],Music,3,2,4.5
4046,4083,GURPS Magic Items 1 (GURPS: Generic Universal Role Playing System),Book,2,1,3.0
4047,4084,Blessed Spirit,Music,7,0,0.0
4048,4085,Trance Nation 2002,Music,4,12,4.0
4049,4086,Anthropologies and Histories: Essays in Culture  History  and Political Economy,Book,2,0,0.0
4050,4087,Just Add Water,Music,2,1,5.0
4051,4088,21st Century Disco,Music,3,1,4.0
4052,4089,Still Life: Black and White Photography : Developing Style in Creative Photography (Black and White Photography),Book,6,0,0.0
4053,4090,The Passion of Joan of Arc - Criterion Collection,DVD,13,114,5.0
4054,4091,Baby Fiats (Sutton's Photographic History of Transport),Book,4,0,0.0
4055,4092,Cory Everson's Total Body Workout,Video,2,4,4.5
4056,4093,Cover Magazine,Music,7,6,3.5
4057,4094,Ancient Egypt,Book,1,1,5.0
4058,4095,How To Draw Manga Volume 21: Bishoujo Pretty Gals (How to Draw Manga),Book,7,45,4.5
4059,4096,Rainy Day Fun Cards: Easy Indoor Games and Activities Your Kids Will Love (Fun Card Decks),Book,3,0,0.0
4060,4097,Plays Great Songs From the Movies,Music,7,0,0.0
4061,4098,Kirby - Kirby Comes to Cappytown,DVD,3,8,4.5
4062,4099,Fundamental Financial Accounting Concepts,Book,4,4,3.5
4063,4100,Essentials of Children's Literature (4th Edition),Book,4,2,5.0
4064,4101,1919: Volume Two of the U.S.A. Trilogy,Book,3,5,4.0
4065,4102,The Splinter Shards the Birth of Separation,Music,9,37,4.5
4066,4103,Fat History: Bodies and Beauty in the Modern West,Book,5,2,3.5
4067,4104,Killer,Book,4,10,4.0
4068,4105,Heavier Than Heaven: A Biography of Kurt Cobain,Book,5,206,4.0
4069,4106,Swallowing the River Ganges : A Practice Guide to the Path of Purification,Book,1,8,5.0
4070,4108,See This Through & Leave (Ltd),Music,0,0,0.0
4071,4109,Americana,Music,11,8,5.0
4072,4110,Radical Landscapes: Reinventing Outdoor Space,Book,3,2,3.5
4073,4111,Hold on,Music,15,3,3.5
4074,4112,Favorable Occasions: Favors for Parties  Weddings  and Holidays,Book,6,0,0.0
4075,4113,Acoustic,Music,1,2,5.0
4076,4114,The Sense of the World,Book,3,0,0.0
4077,4115,The Magic School Bus: Lost in the Solar System (Magic School Bus),Book,2,11,4.5
4078,4116,50 Chowders : One Pot Meals - Clam  Corn  & Beyond,Book,3,9,4.5
4079,4117,MCSE Exchange Server 5.5 for Dummies,Book,11,16,4.0
4080,4118,Evocation,Music,4,5,5.0
4081,4119,His and Her Circumstances (Vol. 4),DVD,2,3,4.5
4082,4120,Mormonism 101:  Examining the Religion of the Latter-day Saints,Book,3,49,3.5
4083,4121,An Easter Collection for Childrens Programs,Book,3,0,0.0
4084,4122,Way-Cool French Phrase Book : The French That Kids Really Speak,Book,3,0,0.0
4085,4123,My Morning Jacket/Songs: Ohia [Split CD],Music,2,3,4.5
4086,4124,The World Encyclopedia of Coffee,Book,3,1,4.0
4087,4125,Unprecedented Realism: The Architecture of Machado and Silvetti,Book,3,0,0.0
4088,4126,The Reconciliation (Imajica  Book 2),Book,4,16,4.5
4089,4127,Game Scripting Mastery (Premier Press Game Development (Paperback)),Book,5,15,4.0
4090,4128,Salud y vitalidad con la hierba del trigo,Book,3,0,0.0
4091,4129,Dave Barry Hits Below the Beltway : A Vicious and Unprovoked Attack on Our Most Cherished Political Institutions,Book,3,21,4.0
4092,4130,The Battlefields of the Civil War: The Bloody Conflict of North Against South Told Through the Stories of Its Battles. Illustrated With Collections of Some of the Rarest Civil War histo,Book,4,0,0.0
4093,4131,Mountain Biking in New Jersey: 37 Off-Road Rides in the Garden State (Quick reference guide),Book,7,4,5.0
4094,4132,Smart Self-Publishing: An Author's Guide to Producing a Marketable Book,Book,5,5,4.5
4095,4133,Trinidad & Tobago (Cultures of the World),Book,3,0,0.0
4096,4134,Torah of the Earth: Exploring 4 000 Years of Ecology in Jewish Thought,Book,5,1,1.0
4097,4135,Doll Hair: Styling Tips and Tricks for Your Dolls,Book,2,0,0.0
4098,4136,Basic Electrical Installation Work,Book,4,0,0.0
4099,4137,Charles Haddon Spurgeon and the Conspiracy,Book,4,0,0.0
4100,4138,Supertoys Last All Summer Long: And Other Stories of Future Time,Book,1,15,2.5
4101,4139,London 1986,Music,3,2,4.5
4102,4140,Athletic Taping and Bracing,Book,4,2,5.0
4103,4141,Reading Assessment: A Primer for Teachers and Tutors,Book,3,0,0.0
4104,4142,Venus & Serena: The Grand Slam Williams Sisters (Scholastic Biography),Book,3,2,3.0
4105,4143,Super Strength Coping With Difficult and Negative People/Personal Magnetism (Superstrength Series),Book,3,1,5.0
4106,4144,Reflections on Praise and Worship from a Biblical Perspective,Book,0,0,0.0
4107,4145,Red Clay  Blue Cadillac: Stories of Twelve Southern Women,Book,1,4,4.0
4108,4146,Wicked Forest (Debeers),Book,4,30,3.0
4109,4147,Children's Bible - Nrsv,Book,1,1,3.0
4110,4148,The Ultimate Computer Security Survey/Book and Disk,Book,8,0,0.0
4111,4149,The 28-Day Antioxidant Diet Program,Book,2,0,0.0
4112,4150,Flag,Music,4,7,4.0
4113,4151,The Cambridge Companion to Newton (Cambridge Companions to Philosophy),Book,4,0,0.0
4114,4152,Moby-Dick : or  The Whale (Penguin Classics),Book,7,276,4.0
4115,4153,Tranceformer 2000,Music,2,8,4.0
4116,4154,Intangibles: Management  Measurement  and Reporting,Book,2,8,4.5
4117,4155,Cream Anthems 2000,Music,1,16,5.0
4118,4156,Silent Grief: Living in the Wake of Suicide (The Master Works Series),Book,4,3,5.0
4119,4157,I Was Born a Man,Music,0,0,0.0
4120,4158,NASB Giant Print Reference Bible  Personal Size,Book,3,2,5.0
4121,4159,Diabetes: The New Integrative Approach : How to Combine the Best of Traditional and Alternative Therapies (Integrative Health Series),Book,4,0,0.0
4122,4160,The Archer King,Book,2,9,4.5
4123,4161,Arthur's Perfect Christmas,Book,7,6,3.0
4124,4162,Boston Terriers,Book,3,3,1.0
4125,4163,Making the Connection: Language and Academic Achievement Among African American Students: Proceedings of a Conference of the Coalition on Language d,Book,0,0,0.0
4126,4164,Art Nouveau Tarot Card Deck,Book,2,7,4.5
4127,4165,The Theater Experience with free Theatergoer's Guide,Book,1,0,0.0
4128,4166,Foundations of Financial Markets and Institutions (3rd Edition),Book,12,1,5.0
4129,4167,Fall,Music,6,5,4.0
4130,4168,The Prodigal Son,Video,9,28,4.5
4131,4169,The Big Book of Picture-Book Authors & Illustrators,Book,4,0,0.0
4132,4170,Empire of the Soul,Book,4,12,4.5
4133,4171,Humpty Dumpty,Book,3,2,5.0
4134,4172,Evelina: Or  the History of a Young Lady's Entrance into the World : Authoritative Text  Contexts and Contemporary Reactions  Criticism (Norton Critical Editions),Book,3,24,4.0
4135,4173,Washington  Dc 50-Mile Radius Wall Map,Book,4,0,0.0
4136,4174,The Outsider,Book,2,29,5.0
4137,4175,Flyfisher's Guide to Washington (The Wilderness Adventures Flyfisher's Guide Series),Book,6,1,4.0
4138,4176,Teach Yourself German Vocabulary (Teach Yourself Books),Book,5,3,4.0
4139,4177,The Magic School Bus: Inside Ralphie,Video,11,1,5.0
4140,4178,Aya Rl,Music,0,0,0.0
4141,4179,Seeing with Their Hearts : Chicago Women and the Vision of the Good City  1871-1933,Book,2,0,0.0
4142,4180,Living Inside Out: Learning How to Pray the Serenity Prayer,Book,1,0,0.0
4143,4181,Exclusivo,Music,5,3,5.0
4144,4182,Handmade for Profit: Hundreds of Secrets to Success in Selling Arts & Crafts,Book,4,6,5.0
4145,4183,Grace Walk,Book,2,20,5.0
4146,4184,Modern Digital and Analog Communications Systems (The Oxford Series in Electrical and Computer Engineering),Book,5,15,4.5
4147,4185,Breakfast of Champions,Book,3,214,4.5
4148,4186,A Cat and a Dog,Book,5,1,5.0
4149,4187,Bicycle Road Racing: The Complete Program for Training and Competition,Book,2,8,4.5
4150,4188,How to Use the Internet,Book,3,2,4.5
4151,4189,Understanding the Horse's Back,Book,6,1,3.0
4152,4190,Sing Out,Video,5,2,5.0
4153,4191,Charleston Interior,Book,3,2,5.0
4154,4192,When Your Heartstrings Break,Music,5,42,4.0
4155,4193,Works - On the Move,Video,2,2,4.0
4156,4194,New York Notary Law Primer,Book,2,1,5.0
4157,4195,Essentials of Oral Histology and Embryology: A Clinical Approach,Book,16,0,0.0
4158,4196,Be Still and Know,Book,4,5,5.0
4159,4197,A Good Birth  A Safe Birth : Choosing and Having the Childbirth Experience You Want  Third Revised Edition,Book,3,22,4.5
4160,4198,Proficient Motorcycling: The Ultimate Guide to Riding Well,Book,2,56,4.5
4161,4199,Ano 501: LA Conquista Continua,Book,1,0,0.0
4162,4200,Andy Kaufman: I'm from Hollywood,DVD,10,30,4.5
4163,4201,African American Freemasons: Why They Should Accept Al-Islam,Book,1,2,1.0
4164,4202,I Read It  but I Don't Get It: Comprehension Strategies for Adolescent Readers,Book,5,23,4.5
4165,4203,Player's Handbook: Core Rulebook I (Dungeons & Dragons  Edition 3.5),Book,3,88,3.5
4166,4204,How Tia Lola Came to Stay,Book,7,11,4.0
4167,4205,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways (Road Trip USA Cross-Country Adventures on America's Two-Lane Highways),Book,5,27,4.0
4168,4206,Animals as Teachers and Healers,Book,5,12,5.0
4169,4207,All About Prosperity and How You Can Prosper,Book,4,0,0.0
4170,4208,Countries of the World (Visual Factfinders),Book,2,0,0.0
4171,4209,The Filth and the Fury - A Sex Pistols Film,Video,6,73,4.0
4172,4210,Xtreme X Men (Extreme X Men),Book,5,14,3.5
4173,4211,Sublime - 20th Century Masters: Millennium Collection,Music,6,16,3.0
